,Season,Game_ID,Game_Date,Away_Team,Home_Team,Country,Rounded Viewers
38307,2016-17,21600316,12/6/2016,NYK,MIA,C134,38
38308,2016-17,21600316,12/6/2016,NYK,MIA,C211,232
38309,2016-17,21600316,12/6/2016,NYK,MIA,C90,2
38310,2016-17,21600316,12/6/2016,NYK,MIA,C130,93
38311,2016-17,21600316,12/6/2016,NYK,MIA,C219,1
38312,2016-17,21600316,12/6/2016,NYK,MIA,C41,274
38313,2016-17,21600316,12/6/2016,NYK,MIA,C154,606
38314,2016-17,21600316,12/6/2016,NYK,MIA,C2,26
38315,2016-17,21600316,12/6/2016,NYK,MIA,C143,791
38316,2016-17,21600316,12/6/2016,NYK,MIA,C64,2
38317,2016-17,21600316,12/6/2016,NYK,MIA,C76,2
38318,2016-17,21600316,12/6/2016,NYK,MIA,C40,9
38319,2016-17,21600316,12/6/2016,NYK,MIA,C70,4
38320,2016-17,21600316,12/6/2016,NYK,MIA,C75,461
38321,2016-17,21600316,12/6/2016,NYK,MIA,C105,23
38322,2016-17,21600316,12/6/2016,NYK,MIA,C149,2
38323,2016-17,21600316,12/6/2016,NYK,MIA,C218,371
38324,2016-17,21600316,12/6/2016,NYK,MIA,C156,11
38325,2016-17,21600316,12/6/2016,NYK,MIA,C16,1
38326,2016-17,21600316,12/6/2016,NYK,MIA,C23,53
38327,2016-17,21600316,12/6/2016,NYK,MIA,C141,42
38328,2016-17,21600316,12/6/2016,NYK,MIA,C103,53
38329,2016-17,21600316,12/6/2016,NYK,MIA,C165,35
38330,2016-17,21600316,12/6/2016,NYK,MIA,C80,92
38331,2016-17,21600316,12/6/2016,NYK,MIA,C104,3
38332,2016-17,21600316,12/6/2016,NYK,MIA,C53,7
38333,2016-17,21600316,12/6/2016,NYK,MIA,C26,14
38334,2016-17,21600316,12/6/2016,NYK,MIA,C140,2
38335,2016-17,21600316,12/6/2016,NYK,MIA,C191,390
38336,2016-17,21600316,12/6/2016,NYK,MIA,C161,2
38337,2016-17,21600316,12/6/2016,NYK,MIA,C146,20
38338,2016-17,21600316,12/6/2016,NYK,MIA,C6,4
38339,2016-17,21600316,12/6/2016,NYK,MIA,C203,5
38340,2016-17,21600316,12/6/2016,NYK,MIA,C54,1
38341,2016-17,21600316,12/6/2016,NYK,MIA,C186,2
38342,2016-17,21600316,12/6/2016,NYK,MIA,C215,286
38343,2016-17,21600316,12/6/2016,NYK,MIA,C144,4
38344,2016-17,21600316,12/6/2016,NYK,MIA,C95,2
38345,2016-17,21600316,12/6/2016,NYK,MIA,C9,356
38346,2016-17,21600316,12/6/2016,NYK,MIA,C133,14
38347,2016-17,21600316,12/6/2016,NYK,MIA,C18,12
38348,2016-17,21600316,12/6/2016,NYK,MIA,C160,2
38349,2016-17,21600316,12/6/2016,NYK,MIA,C72,193
38350,2016-17,21600316,12/6/2016,NYK,MIA,C132,5
38351,2016-17,21600316,12/6/2016,NYK,MIA,C120,1
38352,2016-17,21600316,12/6/2016,NYK,MIA,C97,29
38353,2016-17,21600316,12/6/2016,NYK,MIA,C107,2
38354,2016-17,21600316,12/6/2016,NYK,MIA,C83,41
38355,2016-17,21600316,12/6/2016,NYK,MIA,C47,792
38356,2016-17,21600316,12/6/2016,NYK,MIA,C117,287
38357,2016-17,21600316,12/6/2016,NYK,MIA,C10,122
38358,2016-17,21600316,12/6/2016,NYK,MIA,C158,21
38359,2016-17,21600316,12/6/2016,NYK,MIA,C98,3
38360,2016-17,21600316,12/6/2016,NYK,MIA,C8,55
38361,2016-17,21600316,12/6/2016,NYK,MIA,C225,121
38362,2016-17,21600316,12/6/2016,NYK,MIA,C27,4
38363,2016-17,21600316,12/6/2016,NYK,MIA,C110,2
38364,2016-17,21600316,12/6/2016,NYK,MIA,C96,1
38365,2016-17,21600316,12/6/2016,NYK,MIA,C29,1
38366,2016-17,21600316,12/6/2016,NYK,MIA,C17,1
38367,2016-17,21600316,12/6/2016,NYK,MIA,C228,1
38368,2016-17,21600316,12/6/2016,NYK,MIA,C77,53
38369,2016-17,21600316,12/6/2016,NYK,MIA,C20,7
38370,2016-17,21600316,12/6/2016,NYK,MIA,C131,46
38371,2016-17,21600316,12/6/2016,NYK,MIA,C147,1
38372,2016-17,21600316,12/6/2016,NYK,MIA,C150,362
38373,2016-17,21600316,12/6/2016,NYK,MIA,C209,16
38374,2016-17,21600316,12/6/2016,NYK,MIA,C68,19
38375,2016-17,21600316,12/6/2016,NYK,MIA,C162,22
38376,2016-17,21600316,12/6/2016,NYK,MIA,C185,904
38377,2016-17,21600316,12/6/2016,NYK,MIA,C210,4
38378,2016-17,21600316,12/6/2016,NYK,MIA,C119,4
38379,2016-17,21600316,12/6/2016,NYK,MIA,C86,317
38380,2016-17,21600316,12/6/2016,NYK,MIA,C33,368
38381,2016-17,21600316,12/6/2016,NYK,MIA,C49,901
38382,2016-17,21600316,12/6/2016,NYK,MIA,C30,1
38383,2016-17,21600316,12/6/2016,NYK,MIA,C69,189
38384,2016-17,21600316,12/6/2016,NYK,MIA,C153,31
38385,2016-17,21600316,12/6/2016,NYK,MIA,C207,134
38386,2016-17,21600316,12/6/2016,NYK,MIA,C61,9
38387,2016-17,21600316,12/6/2016,NYK,MIA,C152,31
38388,2016-17,21600316,12/6/2016,NYK,MIA,C79,115
38389,2016-17,21600316,12/6/2016,NYK,MIA,C114,1200
38390,2016-17,21600316,12/6/2016,NYK,MIA,C106,279
38391,2016-17,21600316,12/6/2016,NYK,MIA,C181,428
38392,2016-17,21600316,12/6/2016,NYK,MIA,C202,77
38393,2016-17,21600316,12/6/2016,NYK,MIA,C32,10
38394,2016-17,21600316,12/6/2016,NYK,MIA,C168,21
38395,2016-17,21600316,12/6/2016,NYK,MIA,C137,2
38396,2016-17,21600316,12/6/2016,NYK,MIA,C34,2
38397,2016-17,21600316,12/6/2016,NYK,MIA,C4,1
41761,2016-17,21600345,12/9/2016,NYK,SAC,C19,1
41762,2016-17,21600345,12/9/2016,NYK,SAC,C113,3
41763,2016-17,21600345,12/9/2016,NYK,SAC,C193,1
41764,2016-17,21600345,12/9/2016,NYK,SAC,C126,3
41765,2016-17,21600345,12/9/2016,NYK,SAC,C163,8
41766,2016-17,21600345,12/9/2016,NYK,SAC,C128,1
41767,2016-17,21600345,12/9/2016,NYK,SAC,C208,134
41768,2016-17,21600345,12/9/2016,NYK,SAC,C67,1
41769,2016-17,21600345,12/9/2016,NYK,SAC,C177,1
41770,2016-17,21600345,12/9/2016,NYK,SAC,C176,5500
41771,2016-17,21600345,12/9/2016,NYK,SAC,C124,113
41772,2016-17,21600345,12/9/2016,NYK,SAC,C189,1
41773,2016-17,21600345,12/9/2016,NYK,SAC,C224,13
41774,2016-17,21600345,12/9/2016,NYK,SAC,C51,12
41775,2016-17,21600345,12/9/2016,NYK,SAC,C212,6
41776,2016-17,21600345,12/9/2016,NYK,SAC,C201,5
41777,2016-17,21600345,12/9/2016,NYK,SAC,C199,212
41778,2016-17,21600345,12/9/2016,NYK,SAC,C166,4
41779,2016-17,21600345,12/9/2016,NYK,SAC,C89,1
41780,2016-17,21600345,12/9/2016,NYK,SAC,C139,2
41781,2016-17,21600345,12/9/2016,NYK,SAC,C14,13
41782,2016-17,21600345,12/9/2016,NYK,SAC,C172,1
41783,2016-17,21600345,12/9/2016,NYK,SAC,C183,462
41784,2016-17,21600345,12/9/2016,NYK,SAC,C99,1
41785,2016-17,21600345,12/9/2016,NYK,SAC,C91,30
41786,2016-17,21600345,12/9/2016,NYK,SAC,C48,1
41787,2016-17,21600345,12/9/2016,NYK,SAC,C59,11
41788,2016-17,21600345,12/9/2016,NYK,SAC,C125,1
41789,2016-17,21600345,12/9/2016,NYK,SAC,C169,645
41790,2016-17,21600345,12/9/2016,NYK,SAC,C38,9
41791,2016-17,21600345,12/9/2016,NYK,SAC,C116,93
41792,2016-17,21600345,12/9/2016,NYK,SAC,C62,11
41793,2016-17,21600345,12/9/2016,NYK,SAC,C101,29
41794,2016-17,21600345,12/9/2016,NYK,SAC,C190,42
41795,2016-17,21600345,12/9/2016,NYK,SAC,C145,2
41796,2016-17,21600345,12/9/2016,NYK,SAC,C50,64
41797,2016-17,21600345,12/9/2016,NYK,SAC,C35,11
41798,2016-17,21600345,12/9/2016,NYK,SAC,C71,40
41799,2016-17,21600345,12/9/2016,NYK,SAC,C182,162
41800,2016-17,21600345,12/9/2016,NYK,SAC,C44,5
41801,2016-17,21600345,12/9/2016,NYK,SAC,C122,136
41802,2016-17,21600345,12/9/2016,NYK,SAC,C31,13
41803,2016-17,21600345,12/9/2016,NYK,SAC,C222,10
41804,2016-17,21600345,12/9/2016,NYK,SAC,C94,8
41805,2016-17,21600345,12/9/2016,NYK,SAC,C213,45
41806,2016-17,21600345,12/9/2016,NYK,SAC,C7,2
41807,2016-17,21600345,12/9/2016,NYK,SAC,C65,133
41808,2016-17,21600345,12/9/2016,NYK,SAC,C78,765
41809,2016-17,21600345,12/9/2016,NYK,SAC,C174,2
41810,2016-17,21600345,12/9/2016,NYK,SAC,C13,5
41811,2016-17,21600345,12/9/2016,NYK,SAC,C3,11
41812,2016-17,21600345,12/9/2016,NYK,SAC,C123,1000
41813,2016-17,21600345,12/9/2016,NYK,SAC,C108,1
41814,2016-17,21600345,12/9/2016,NYK,SAC,C12,133
41815,2016-17,21600345,12/9/2016,NYK,SAC,C179,3
41816,2016-17,21600345,12/9/2016,NYK,SAC,C135,6
41817,2016-17,21600345,12/9/2016,NYK,SAC,C21,11
41818,2016-17,21600345,12/9/2016,NYK,SAC,C100,4
41819,2016-17,21600345,12/9/2016,NYK,SAC,C178,1
41820,2016-17,21600345,12/9/2016,NYK,SAC,C136,3
41821,2016-17,21600345,12/9/2016,NYK,SAC,C66,5
41822,2016-17,21600345,12/9/2016,NYK,SAC,C155,1630
41823,2016-17,21600345,12/9/2016,NYK,SAC,C56,58
41824,2016-17,21600345,12/9/2016,NYK,SAC,C85,7
41825,2016-17,21600345,12/9/2016,NYK,SAC,C134,44
41826,2016-17,21600345,12/9/2016,NYK,SAC,C211,197
41827,2016-17,21600345,12/9/2016,NYK,SAC,C127,1
41828,2016-17,21600345,12/9/2016,NYK,SAC,C130,67
41829,2016-17,21600345,12/9/2016,NYK,SAC,C219,1
41830,2016-17,21600345,12/9/2016,NYK,SAC,C41,326
41831,2016-17,21600345,12/9/2016,NYK,SAC,C154,460
41832,2016-17,21600345,12/9/2016,NYK,SAC,C2,11
41833,2016-17,21600345,12/9/2016,NYK,SAC,C143,862
41834,2016-17,21600345,12/9/2016,NYK,SAC,C64,1
41835,2016-17,21600345,12/9/2016,NYK,SAC,C76,2
41836,2016-17,21600345,12/9/2016,NYK,SAC,C40,11
41837,2016-17,21600345,12/9/2016,NYK,SAC,C70,7
41838,2016-17,21600345,12/9/2016,NYK,SAC,C75,477
41839,2016-17,21600345,12/9/2016,NYK,SAC,C105,25
41840,2016-17,21600345,12/9/2016,NYK,SAC,C149,2
41841,2016-17,21600345,12/9/2016,NYK,SAC,C218,396
41842,2016-17,21600345,12/9/2016,NYK,SAC,C156,12
41843,2016-17,21600345,12/9/2016,NYK,SAC,C175,1
41844,2016-17,21600345,12/9/2016,NYK,SAC,C16,1
41845,2016-17,21600345,12/9/2016,NYK,SAC,C23,59
41846,2016-17,21600345,12/9/2016,NYK,SAC,C141,47
41847,2016-17,21600345,12/9/2016,NYK,SAC,C103,78
41848,2016-17,21600345,12/9/2016,NYK,SAC,C165,23
41849,2016-17,21600345,12/9/2016,NYK,SAC,C180,1
41850,2016-17,21600345,12/9/2016,NYK,SAC,C214,1
41851,2016-17,21600345,12/9/2016,NYK,SAC,C80,85
41852,2016-17,21600345,12/9/2016,NYK,SAC,C104,1
41853,2016-17,21600345,12/9/2016,NYK,SAC,C53,5
41854,2016-17,21600345,12/9/2016,NYK,SAC,C115,1
41855,2016-17,21600345,12/9/2016,NYK,SAC,C26,5
41856,2016-17,21600345,12/9/2016,NYK,SAC,C140,1
41857,2016-17,21600345,12/9/2016,NYK,SAC,C191,307
41858,2016-17,21600345,12/9/2016,NYK,SAC,C146,22
41859,2016-17,21600345,12/9/2016,NYK,SAC,C6,3
41860,2016-17,21600345,12/9/2016,NYK,SAC,C203,3
41861,2016-17,21600345,12/9/2016,NYK,SAC,C186,2
41862,2016-17,21600345,12/9/2016,NYK,SAC,C215,241
41863,2016-17,21600345,12/9/2016,NYK,SAC,C144,3
41864,2016-17,21600345,12/9/2016,NYK,SAC,C95,4
41865,2016-17,21600345,12/9/2016,NYK,SAC,C9,352
41866,2016-17,21600345,12/9/2016,NYK,SAC,C133,6
41867,2016-17,21600345,12/9/2016,NYK,SAC,C18,8
41868,2016-17,21600345,12/9/2016,NYK,SAC,C160,1
41869,2016-17,21600345,12/9/2016,NYK,SAC,C72,149
41870,2016-17,21600345,12/9/2016,NYK,SAC,C132,3
41871,2016-17,21600345,12/9/2016,NYK,SAC,C120,2
41872,2016-17,21600345,12/9/2016,NYK,SAC,C206,1
41873,2016-17,21600345,12/9/2016,NYK,SAC,C97,30
41874,2016-17,21600345,12/9/2016,NYK,SAC,C107,1
41875,2016-17,21600345,12/9/2016,NYK,SAC,C83,26
41876,2016-17,21600345,12/9/2016,NYK,SAC,C47,708
41877,2016-17,21600345,12/9/2016,NYK,SAC,C117,259
41878,2016-17,21600345,12/9/2016,NYK,SAC,C10,86
41879,2016-17,21600345,12/9/2016,NYK,SAC,C158,23
41880,2016-17,21600345,12/9/2016,NYK,SAC,C98,2
41881,2016-17,21600345,12/9/2016,NYK,SAC,C8,49
41882,2016-17,21600345,12/9/2016,NYK,SAC,C225,114
41883,2016-17,21600345,12/9/2016,NYK,SAC,C27,2
41884,2016-17,21600345,12/9/2016,NYK,SAC,C110,2
41885,2016-17,21600345,12/9/2016,NYK,SAC,C228,1
41886,2016-17,21600345,12/9/2016,NYK,SAC,C77,43
41887,2016-17,21600345,12/9/2016,NYK,SAC,C20,4
41888,2016-17,21600345,12/9/2016,NYK,SAC,C131,33
41889,2016-17,21600345,12/9/2016,NYK,SAC,C147,3
41890,2016-17,21600345,12/9/2016,NYK,SAC,C150,386
41891,2016-17,21600345,12/9/2016,NYK,SAC,C209,16
41892,2016-17,21600345,12/9/2016,NYK,SAC,C68,3
41893,2016-17,21600345,12/9/2016,NYK,SAC,C205,1
41894,2016-17,21600345,12/9/2016,NYK,SAC,C162,16
41895,2016-17,21600345,12/9/2016,NYK,SAC,C185,645
41896,2016-17,21600345,12/9/2016,NYK,SAC,C210,1
41897,2016-17,21600345,12/9/2016,NYK,SAC,C138,1
41898,2016-17,21600345,12/9/2016,NYK,SAC,C119,1
41899,2016-17,21600345,12/9/2016,NYK,SAC,C86,239
41900,2016-17,21600345,12/9/2016,NYK,SAC,C33,291
41901,2016-17,21600345,12/9/2016,NYK,SAC,C49,1650
41902,2016-17,21600345,12/9/2016,NYK,SAC,C30,3
41903,2016-17,21600345,12/9/2016,NYK,SAC,C69,176
41904,2016-17,21600345,12/9/2016,NYK,SAC,C153,18
41905,2016-17,21600345,12/9/2016,NYK,SAC,C157,1
41906,2016-17,21600345,12/9/2016,NYK,SAC,C207,133
41907,2016-17,21600345,12/9/2016,NYK,SAC,C61,3
41908,2016-17,21600345,12/9/2016,NYK,SAC,C152,21
41909,2016-17,21600345,12/9/2016,NYK,SAC,C79,139
41910,2016-17,21600345,12/9/2016,NYK,SAC,C114,827
41911,2016-17,21600345,12/9/2016,NYK,SAC,C106,279
41912,2016-17,21600345,12/9/2016,NYK,SAC,C181,273
41913,2016-17,21600345,12/9/2016,NYK,SAC,C202,53
41914,2016-17,21600345,12/9/2016,NYK,SAC,C32,8
41915,2016-17,21600345,12/9/2016,NYK,SAC,C168,28
41916,2016-17,21600345,12/9/2016,NYK,SAC,C137,1
41917,2016-17,21600345,12/9/2016,NYK,SAC,C34,1
43648,2016-17,21600360,12/11/2016,NYK,LAL,C19,1
43649,2016-17,21600360,12/11/2016,NYK,LAL,C113,10
43650,2016-17,21600360,12/11/2016,NYK,LAL,C193,2
43651,2016-17,21600360,12/11/2016,NYK,LAL,C126,2
43652,2016-17,21600360,12/11/2016,NYK,LAL,C163,8
43653,2016-17,21600360,12/11/2016,NYK,LAL,C74,1
43654,2016-17,21600360,12/11/2016,NYK,LAL,C128,2
43655,2016-17,21600360,12/11/2016,NYK,LAL,C208,257
43656,2016-17,21600360,12/11/2016,NYK,LAL,C67,2
43657,2016-17,21600360,12/11/2016,NYK,LAL,C177,6
43658,2016-17,21600360,12/11/2016,NYK,LAL,C171,4
43659,2016-17,21600360,12/11/2016,NYK,LAL,C176,6300
43660,2016-17,21600360,12/11/2016,NYK,LAL,C124,124
43661,2016-17,21600360,12/11/2016,NYK,LAL,C189,4
43662,2016-17,21600360,12/11/2016,NYK,LAL,C224,31
43663,2016-17,21600360,12/11/2016,NYK,LAL,C51,14
43664,2016-17,21600360,12/11/2016,NYK,LAL,C212,19
43665,2016-17,21600360,12/11/2016,NYK,LAL,C201,12
43666,2016-17,21600360,12/11/2016,NYK,LAL,C199,176
43667,2016-17,21600360,12/11/2016,NYK,LAL,C166,2
43668,2016-17,21600360,12/11/2016,NYK,LAL,C89,1
43669,2016-17,21600360,12/11/2016,NYK,LAL,C139,6
43670,2016-17,21600360,12/11/2016,NYK,LAL,C14,9
43671,2016-17,21600360,12/11/2016,NYK,LAL,C172,1
43672,2016-17,21600360,12/11/2016,NYK,LAL,C183,933
43673,2016-17,21600360,12/11/2016,NYK,LAL,C99,1
43674,2016-17,21600360,12/11/2016,NYK,LAL,C91,27
43675,2016-17,21600360,12/11/2016,NYK,LAL,C48,1
43676,2016-17,21600360,12/11/2016,NYK,LAL,C59,10
43677,2016-17,21600360,12/11/2016,NYK,LAL,C169,625
43678,2016-17,21600360,12/11/2016,NYK,LAL,C195,1
43679,2016-17,21600360,12/11/2016,NYK,LAL,C38,21
43680,2016-17,21600360,12/11/2016,NYK,LAL,C116,217
43681,2016-17,21600360,12/11/2016,NYK,LAL,C62,9
43682,2016-17,21600360,12/11/2016,NYK,LAL,C101,68
43683,2016-17,21600360,12/11/2016,NYK,LAL,C55,1
43684,2016-17,21600360,12/11/2016,NYK,LAL,C190,98
43685,2016-17,21600360,12/11/2016,NYK,LAL,C50,68
43686,2016-17,21600360,12/11/2016,NYK,LAL,C35,13
43687,2016-17,21600360,12/11/2016,NYK,LAL,C71,40
43688,2016-17,21600360,12/11/2016,NYK,LAL,C182,155
43689,2016-17,21600360,12/11/2016,NYK,LAL,C44,8
43690,2016-17,21600360,12/11/2016,NYK,LAL,C122,252
43691,2016-17,21600360,12/11/2016,NYK,LAL,C31,34
43692,2016-17,21600360,12/11/2016,NYK,LAL,C222,8
43693,2016-17,21600360,12/11/2016,NYK,LAL,C94,31
43694,2016-17,21600360,12/11/2016,NYK,LAL,C213,35
43695,2016-17,21600360,12/11/2016,NYK,LAL,C7,1
43696,2016-17,21600360,12/11/2016,NYK,LAL,C65,109
43697,2016-17,21600360,12/11/2016,NYK,LAL,C78,741
43698,2016-17,21600360,12/11/2016,NYK,LAL,C174,3
43699,2016-17,21600360,12/11/2016,NYK,LAL,C13,9
43700,2016-17,21600360,12/11/2016,NYK,LAL,C3,7
43701,2016-17,21600360,12/11/2016,NYK,LAL,C123,973
43702,2016-17,21600360,12/11/2016,NYK,LAL,C108,6
43703,2016-17,21600360,12/11/2016,NYK,LAL,C25,1
43704,2016-17,21600360,12/11/2016,NYK,LAL,C12,154
43705,2016-17,21600360,12/11/2016,NYK,LAL,C179,2
43706,2016-17,21600360,12/11/2016,NYK,LAL,C135,11
43707,2016-17,21600360,12/11/2016,NYK,LAL,C21,24
43708,2016-17,21600360,12/11/2016,NYK,LAL,C100,3
43709,2016-17,21600360,12/11/2016,NYK,LAL,C178,2
43710,2016-17,21600360,12/11/2016,NYK,LAL,C136,3
43711,2016-17,21600360,12/11/2016,NYK,LAL,C66,14
43712,2016-17,21600360,12/11/2016,NYK,LAL,C155,1480
43713,2016-17,21600360,12/11/2016,NYK,LAL,C56,74
43714,2016-17,21600360,12/11/2016,NYK,LAL,C85,8
43715,2016-17,21600360,12/11/2016,NYK,LAL,C134,59
43716,2016-17,21600360,12/11/2016,NYK,LAL,C211,358
43717,2016-17,21600360,12/11/2016,NYK,LAL,C90,2
43718,2016-17,21600360,12/11/2016,NYK,LAL,C127,1
43719,2016-17,21600360,12/11/2016,NYK,LAL,C130,70
43720,2016-17,21600360,12/11/2016,NYK,LAL,C219,1
43721,2016-17,21600360,12/11/2016,NYK,LAL,C41,244
43722,2016-17,21600360,12/11/2016,NYK,LAL,C154,454
43723,2016-17,21600360,12/11/2016,NYK,LAL,C2,21
43724,2016-17,21600360,12/11/2016,NYK,LAL,C143,957
43725,2016-17,21600360,12/11/2016,NYK,LAL,C64,2
43726,2016-17,21600360,12/11/2016,NYK,LAL,C76,6
43727,2016-17,21600360,12/11/2016,NYK,LAL,C40,20
43728,2016-17,21600360,12/11/2016,NYK,LAL,C70,7
43729,2016-17,21600360,12/11/2016,NYK,LAL,C75,556
43730,2016-17,21600360,12/11/2016,NYK,LAL,C105,35
43731,2016-17,21600360,12/11/2016,NYK,LAL,C92,1
43732,2016-17,21600360,12/11/2016,NYK,LAL,C149,4
43733,2016-17,21600360,12/11/2016,NYK,LAL,C218,351
43734,2016-17,21600360,12/11/2016,NYK,LAL,C156,15
43735,2016-17,21600360,12/11/2016,NYK,LAL,C175,1
43736,2016-17,21600360,12/11/2016,NYK,LAL,C187,1
43737,2016-17,21600360,12/11/2016,NYK,LAL,C23,29
43738,2016-17,21600360,12/11/2016,NYK,LAL,C141,48
43739,2016-17,21600360,12/11/2016,NYK,LAL,C103,80
43740,2016-17,21600360,12/11/2016,NYK,LAL,C165,28
43741,2016-17,21600360,12/11/2016,NYK,LAL,C80,136
43742,2016-17,21600360,12/11/2016,NYK,LAL,C104,3
43743,2016-17,21600360,12/11/2016,NYK,LAL,C53,4
43744,2016-17,21600360,12/11/2016,NYK,LAL,C26,10
43745,2016-17,21600360,12/11/2016,NYK,LAL,C191,683
43746,2016-17,21600360,12/11/2016,NYK,LAL,C45,1
43747,2016-17,21600360,12/11/2016,NYK,LAL,C161,2
43748,2016-17,21600360,12/11/2016,NYK,LAL,C146,28
43749,2016-17,21600360,12/11/2016,NYK,LAL,C6,3
43750,2016-17,21600360,12/11/2016,NYK,LAL,C203,5
43751,2016-17,21600360,12/11/2016,NYK,LAL,C54,1
43752,2016-17,21600360,12/11/2016,NYK,LAL,C186,1
43753,2016-17,21600360,12/11/2016,NYK,LAL,C215,253
43754,2016-17,21600360,12/11/2016,NYK,LAL,C144,8
43755,2016-17,21600360,12/11/2016,NYK,LAL,C95,2
43756,2016-17,21600360,12/11/2016,NYK,LAL,C9,495
43757,2016-17,21600360,12/11/2016,NYK,LAL,C133,9
43758,2016-17,21600360,12/11/2016,NYK,LAL,C18,12
43759,2016-17,21600360,12/11/2016,NYK,LAL,C160,2
43760,2016-17,21600360,12/11/2016,NYK,LAL,C72,143
43761,2016-17,21600360,12/11/2016,NYK,LAL,C132,6
43762,2016-17,21600360,12/11/2016,NYK,LAL,C120,2
43763,2016-17,21600360,12/11/2016,NYK,LAL,C206,1
43764,2016-17,21600360,12/11/2016,NYK,LAL,C97,67
43765,2016-17,21600360,12/11/2016,NYK,LAL,C107,8
43766,2016-17,21600360,12/11/2016,NYK,LAL,C83,62
43767,2016-17,21600360,12/11/2016,NYK,LAL,C47,1250
43768,2016-17,21600360,12/11/2016,NYK,LAL,C117,213
43769,2016-17,21600360,12/11/2016,NYK,LAL,C10,87
43770,2016-17,21600360,12/11/2016,NYK,LAL,C158,33
43771,2016-17,21600360,12/11/2016,NYK,LAL,C98,1
43772,2016-17,21600360,12/11/2016,NYK,LAL,C8,66
43773,2016-17,21600360,12/11/2016,NYK,LAL,C225,168
43774,2016-17,21600360,12/11/2016,NYK,LAL,C27,1
43775,2016-17,21600360,12/11/2016,NYK,LAL,C110,5
43776,2016-17,21600360,12/11/2016,NYK,LAL,C77,74
43777,2016-17,21600360,12/11/2016,NYK,LAL,C20,7
43778,2016-17,21600360,12/11/2016,NYK,LAL,C131,36
43779,2016-17,21600360,12/11/2016,NYK,LAL,C147,3
43780,2016-17,21600360,12/11/2016,NYK,LAL,C150,446
43781,2016-17,21600360,12/11/2016,NYK,LAL,C209,17
43782,2016-17,21600360,12/11/2016,NYK,LAL,C68,7
43783,2016-17,21600360,12/11/2016,NYK,LAL,C162,22
43784,2016-17,21600360,12/11/2016,NYK,LAL,C185,641
43785,2016-17,21600360,12/11/2016,NYK,LAL,C210,7
43786,2016-17,21600360,12/11/2016,NYK,LAL,C138,2
43787,2016-17,21600360,12/11/2016,NYK,LAL,C119,1
43788,2016-17,21600360,12/11/2016,NYK,LAL,C86,218
43789,2016-17,21600360,12/11/2016,NYK,LAL,C33,272
43790,2016-17,21600360,12/11/2016,NYK,LAL,C49,1660
43791,2016-17,21600360,12/11/2016,NYK,LAL,C30,3
43792,2016-17,21600360,12/11/2016,NYK,LAL,C69,261
43793,2016-17,21600360,12/11/2016,NYK,LAL,C153,29
43794,2016-17,21600360,12/11/2016,NYK,LAL,C207,168
43795,2016-17,21600360,12/11/2016,NYK,LAL,C61,4
43796,2016-17,21600360,12/11/2016,NYK,LAL,C152,26
43797,2016-17,21600360,12/11/2016,NYK,LAL,C79,164
43798,2016-17,21600360,12/11/2016,NYK,LAL,C114,917
43799,2016-17,21600360,12/11/2016,NYK,LAL,C106,423
43800,2016-17,21600360,12/11/2016,NYK,LAL,C181,399
43801,2016-17,21600360,12/11/2016,NYK,LAL,C202,110
43802,2016-17,21600360,12/11/2016,NYK,LAL,C32,14
43803,2016-17,21600360,12/11/2016,NYK,LAL,C168,35
43804,2016-17,21600360,12/11/2016,NYK,LAL,C34,3
43805,2016-17,21600360,12/11/2016,NYK,LAL,C4,2
45276,2016-17,21600372,12/13/2016,NYK,PHX,C19,3
45277,2016-17,21600372,12/13/2016,NYK,PHX,C113,5
45278,2016-17,21600372,12/13/2016,NYK,PHX,C193,1
45279,2016-17,21600372,12/13/2016,NYK,PHX,C126,1
45280,2016-17,21600372,12/13/2016,NYK,PHX,C163,6
45281,2016-17,21600372,12/13/2016,NYK,PHX,C128,5
45282,2016-17,21600372,12/13/2016,NYK,PHX,C208,202
45283,2016-17,21600372,12/13/2016,NYK,PHX,C177,6
45284,2016-17,21600372,12/13/2016,NYK,PHX,C171,5
45285,2016-17,21600372,12/13/2016,NYK,PHX,C176,5600
45286,2016-17,21600372,12/13/2016,NYK,PHX,C124,85
45287,2016-17,21600372,12/13/2016,NYK,PHX,C189,3
45288,2016-17,21600372,12/13/2016,NYK,PHX,C224,15
45289,2016-17,21600372,12/13/2016,NYK,PHX,C51,15
45290,2016-17,21600372,12/13/2016,NYK,PHX,C212,12
45291,2016-17,21600372,12/13/2016,NYK,PHX,C201,5
45292,2016-17,21600372,12/13/2016,NYK,PHX,C199,161
45293,2016-17,21600372,12/13/2016,NYK,PHX,C166,2
45294,2016-17,21600372,12/13/2016,NYK,PHX,C46,2
45295,2016-17,21600372,12/13/2016,NYK,PHX,C89,1
45296,2016-17,21600372,12/13/2016,NYK,PHX,C139,1
45297,2016-17,21600372,12/13/2016,NYK,PHX,C14,14
45298,2016-17,21600372,12/13/2016,NYK,PHX,C183,734
45299,2016-17,21600372,12/13/2016,NYK,PHX,C99,2
45300,2016-17,21600372,12/13/2016,NYK,PHX,C91,27
45301,2016-17,21600372,12/13/2016,NYK,PHX,C48,1
45302,2016-17,21600372,12/13/2016,NYK,PHX,C59,11
45303,2016-17,21600372,12/13/2016,NYK,PHX,C125,3
45304,2016-17,21600372,12/13/2016,NYK,PHX,C169,533
